id,Arrival,Start,Completion,No_of_expansion,No_of_shrinkage,Wait_time,Turn_around_time
15002,19399133,19399133,19399249,0,0,0,116
15003,19401618,19401618,19402080,0,0,0,462
15004,19402386,19402386,19402632,0,0,0,246
15005,19402940,19402940,19403024,0,0,0,84
15006,19403044,19403044,19403127,0,0,0,83
15007,19403080,19403080,19403307,0,0,0,227
15008,19403254,19403254,19403349,0,0,0,95
15009,19403398,19403398,19403500,0,0,0,102
15010,19403436,19403436,19403684,0,0,0,248
15011,19403570,19403570,19403811,0,0,0,241
15012,19403803,19403803,19403950,0,0,0,147
15015,19404009,19404009,19404407,0,0,0,398
15014,19403975,19403975,19404484,0,0,0,509
15013,19403957,19403957,19405653,0,0,0,1696
15018.0,19404460.0,19404460.0,19405756.709995586,2.0,0.0,0.0,1296.709995586425
15016,19404111,19404111,19405841,0,0,0,1730
15020.0,19405681.0,19405681.0,19405952.358207878,1.0,0.0,0.0,271.35820787772536
15021,19405871,19405871,19406017,0,0,0,146
15017,19404443,19404443,19406109,0,0,0,1666
15022.0,19406472.0,19406472.0,19406831.302118152,1.0,0.0,0.0,359.30211815238
15023.0,19406748.0,19406748.0,19407014.016769707,2.0,0.0,0.0,266.0167697072029
15024,19407496,19407496,19407642,0,0,0,146
15025,19407807,19407807,19407911,0,0,0,104
15026,19408190,19408190,19408486,0,0,0,296
15027.0,19408207.0,19408207.0,19408573.985996723,1.0,0.0,0.0,366.98599672317505
15028.0,19408519.0,19408519.0,19408574.459614303,1.0,0.0,0.0,55.45961430296302
15030.0,19408546.0,19408546.0,19408631.74134635,1.0,0.0,0.0,85.74134635180235
15031,19408572,19408572,19408674,0,0,0,102
15034.0,19408783.0,19408783.0,19409441.760258075,1.0,0.0,0.0,658.7602580748498
15033,19408769,19408769,19409831,0,0,0,1062
15042,19409889,19409889,19409936,0,0,0,47
15032,19408766,19408766,19409995,0,0,0,1229
15049,19409891,19409891,19410034,0,0,0,143
15035,19408821,19408821,19410050,0,0,0,1229
15036.0,19408947.0,19408947.0,19410061.460016534,1.0,1.0,0.0,1114.4600165337324
15045.0,19409890.0,19409890.0,19410206.55179596,1.0,0.0,0.0,316.55179595947266
15046.0,19409890.0,19409890.0,19410207.11920362,1.0,0.0,0.0,317.11920361965895
15047.0,19409890.0,19409890.0,19410209.79325321,1.0,0.0,0.0,319.7932532094419
15048.0,19409890.0,19409890.0,19410286.85901961,3.0,0.0,0.0,396.8590196110308
15039.0,19409371.0,19409371.0,19410338.93781364,1.0,0.0,0.0,967.9378136396408
15043,19409890,19409890,19410490,0,0,0,600
15044,19409890,19409890,19410490,0,0,0,600
15040.0,19409869.0,19409869.0,19410951.963555098,3.0,0.0,0.0,1082.96355509758
15055,19410064,19410064,19411264,0,0,0,1200
15050.0,19409891.0,19409891.0,19411574.901124828,4.0,0.0,0.0,1683.9011248275638
15107,19411583,19411583,19411802,0,0,0,219
15109,19411801,19411801,19411848,0,0,0,47
15057,19410347,19410347,19411898,0,0,0,1551
15108,19411794,19411794,19411898,0,0,0,104
15059,19410348,19410348,19411899,0,0,0,1551
15060,19410348,19410348,19411899,0,0,0,1551
15061,19410348,19410348,19411899,0,0,0,1551
15063,19410349,19410349,19411900,0,0,0,1551
15068,19410350,19410350,19411901,0,0,0,1551
15069,19410350,19410350,19411901,0,0,0,1551
15056,19410341,19410341,19411908,0,0,0,1567
15058,19410347,19410347,19411910,0,0,0,1563
15062,19410348,19410348,19411911,0,0,0,1563
15064,19410349,19410349,19411912,0,0,0,1563
15065,19410349,19410349,19411912,0,0,0,1563
15066,19410349,19410349,19411912,0,0,0,1563
15067,19410349,19410349,19411912,0,0,0,1563
15070,19410350,19410350,19411913,0,0,0,1563
15071,19410350,19410350,19411913,0,0,0,1563
15072,19410351,19410351,19411914,0,0,0,1563
15073,19410351,19410351,19411914,0,0,0,1563
15074,19410351,19410351,19411914,0,0,0,1563
15075,19410352,19410352,19411915,0,0,0,1563
15076,19410352,19410352,19411915,0,0,0,1563
15077,19410352,19410352,19411915,0,0,0,1563
15078,19410352,19410352,19411915,0,0,0,1563
15079,19410352,19410352,19411915,0,0,0,1563
15080,19410352,19410352,19411915,0,0,0,1563
15081,19410352,19410352,19411915,0,0,0,1563
15082,19410353,19410353,19411916,0,0,0,1563
15083,19410353,19410353,19411916,0,0,0,1563
15084,19410353,19410353,19411916,0,0,0,1563
15085,19410353,19410353,19411916,0,0,0,1563
15086,19410353,19410353,19411916,0,0,0,1563
15087,19410353,19410353,19411916,0,0,0,1563
15088,19410353,19410353,19411916,0,0,0,1563
15089,19410354,19410354,19411917,0,0,0,1563
15090,19410354,19410354,19411917,0,0,0,1563
15091,19410354,19410354,19411917,0,0,0,1563
15092,19410354,19410354,19411917,0,0,0,1563
15093,19410354,19410354,19411917,0,0,0,1563
15094,19410354,19410354,19411917,0,0,0,1563
15095,19410354,19410354,19411917,0,0,0,1563
15096,19410355,19410355,19411918,0,0,0,1563
15097,19410355,19410355,19411918,0,0,0,1563
15098,19410355,19410355,19411918,0,0,0,1563
15099,19410355,19410355,19411918,0,0,0,1563
15100,19410355,19410355,19411918,0,0,0,1563
15101,19410355,19410355,19411918,0,0,0,1563
